objectid;fisiologia;altura;diametro;pap;perimetro;altura_fus
58566;Perennifolio;8.97184658050537;2;0.400000005960464;0.449999988079071;2.52327871322631
144860;Semicaducifolio;7.51000642776489;4;0.28999999165535;0.349999994039536;3.08137273788452
146014;Semicaducifolio;15.1863965988159;7.57000017166137;1.62999999523162;2.14000010490417;5.50954151153564
151897;Semicaducifolio;11.9402818679809;7;0.699999988079071;1.74000000953674;4.56058979034423
15787;Caducifolio;1.60000002384185;0.800000011920928;0;0.230000004172325;0.550000011920928
89430;Caducifolio;4.51121997833251;6;0;0.5;0.799544870853424
39147;Perennifolio;4.46271514892578;4.09999990463256;0.319999992847443;0.340000003576279;2.63325405120849
5477;Perennifolio;10.4130916595458;4.40000009536743;0.639999985694885;0.639999985694885;3.52653956413269
91966;Caducifolio;3.12027978897094;2.79999995231628;0.379999995231628;0.660000026226043;1.9043298959732
9980;Perennifolio;7.10875701904296;3;0.740000009536743;1.29999995231628;1.40067195892333
60510;Caducifolio;4.26333618164062;3;0.239999994635582;0.479999989271164;1.93305206298828
116045;Caducifolio;5.14270687103271;7.78000020980834;0.819999992847442;1.04999995231628;2.53288102149963
64174;Perennifolio;2.96300315856933;2.5;0.52999997138977;0.75;1.59955406188964
29589;Perennifolio;2.21285796165466;1.10000002384185;0;0.600000023841857;0.796118676662445
166043;Semicaducifolio;9.72886180877685;5.40000009536743;0.740000009536743;1.01999998092651;3.90678930282592
16484;Caducifolio;1.35000002384185;1.20000004768371;0;0.25;0.699999988079071
5841;Caducifolio;3.97735619544982;3;0.270000010728836;0.419999986886978;1.99816167354583
151187;Semicaducifolio;15.8049221038818;6;1.20000004768371;1.30999994277954;5.18254995346069
71051;Perennifolio;5.74622344970703;2.79999995231628;0.360000014305115;0.46000000834465;2.57847571372985
156276;Semicaducifolio;1.63999998569488;0.600000023841857;0.469999998807907;0.959999978542327;1.3400000333786
152928;Caducifolio;1.70000004768371;1.20000004768371;0.100000001490116;0.170000001788139;1.45000004768371
116428;Perennifolio;8.21194076538085;2.79999995231628;0;0.46000000834465;0.419049233198166
153331;Semicaducifolio;3.79151654243469;2.29999995231628;0.200000002980232;0.419999986886978;1.60769510269165
136961;Semicaducifolio;2.99133706092834;2.29999995231628;0;0.300000011920929;1.18550145626068
140991;Semicaducifolio;2.79996156692504;3.20000004768371;0.200000002980232;0.400000005960464;1.89947259426116
108810;Perennifolio;1.93305206298828;1.79999995231628;0.140000000596046;0.239999994635582;1.58384442329406
157455;Caducifolio;1.60000002384185;0.300000011920929;0;0.0599999986588955;1.14999997615814
81984;Caducifolio;2.08261847496032;1;0;0.200000002980232;0.453837692737579
159884;Semicaducifolio;8.80000019073486;6.51000022888183;0.699999988079071;0.839999973773956;6.40000009536743
25636;Caducifolio;6.39826154708862;5.90000009536743;0.680000007152557;0.709999978542327;3.58302664756774
166176;Caducifolio;5.44567060470581;4.19999980926513;0.270000010728836;0.330000013113022;2.28029489517211
162388;Semicaducifolio;9.72714614868164;7;0.850000023841857;1;2.6979591846466
16769;Perennifolio;4.84931087493896;3.5;0.879999995231628;0.839999973773956;1.80476999282836
148208;Caducifolio;2.99193596839904;3.79999995231628;0.259999990463257;0.349999994039536;1.60069835186004
105545;Perennifolio;1.71551072597503;1.37000000476837;0;0.200000002980232;0.929394006729125
111190;Caducifolio;1.92711377143859;2.20000004768371;0;0.860000014305114;0.703767836093902
164106;Semicaducifolio;9.02917766571044;11.2299995422363;1.88999998569488;2.22000002861022;3.14830946922302
154834;Semicaducifolio;12.1380443572998;7.80000019073486;0.740000009536743;1.02999997138977;2.71355104446411
55330;Caducifolio;3.23679566383361;4.40000009536743;0.170000001788139;0.300000011920929;1.31619787216186
63751;Caducifolio;2.05861282348632;2.29999995231628;0;0.239999994635582;0.641004681587219
